match_id,date,league_type,season,competition,stage,group,home_team,away_team,home_team_code,away_team_code,home_ranking,away_ranking,home_goals,away_goals,result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_target,away_shots_target,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,home_possession,away_possession,home_xg,away_xg,b365_home,b365_draw,b365_away,home_must_win,away_must_win,home_can_draw,away_can_draw,knockout,source,imported_at
2014-07-01_Argentina_Switzerland,2014-07-01,worldcup,2014,FIFA World Cup 2014,round_of_16,,Argentina,Switzerland,,,5,6,1,0,H,,,,17,15,5,5,3,2,2,2,1,0,58.0,42.0,1.0,0.13,2.22,4.17,7.74,,,,,0,search_results,2026-06-21 04:50:35
2014-07-01_Belgium_USA,2014-07-01,worldcup,2014,FIFA World Cup 2014,round_of_16,,Belgium,USA,,,3,11,2,1,H,,,,32,27,11,9,4,3,3,3,0,0,58.0,42.0,2.5,1.41,2.16,4.35,5.18,,,,,0,search_results,2026-06-21 04:50:35
2014-07-04_Brazil_Colombia,2014-07-04,worldcup,2014,FIFA World Cup 2014,quarter,,Brazil,Colombia,,,2,16,2,1,H,,,,32,27,11,9,4,3,0,3,0,0,58.0,42.0,2.19,1.33,1.89,4.49,5.66,,,,,0,search_results,2026-06-21 04:50:35
2014-07-04_France_Germany,2014-07-04,worldcup,2014,FIFA World Cup 2014,quarter,,France,Germany,,,7,1,0,1,A,,,,15,17,5,5,2,3,2,2,0,0,42.0,58.0,0.1,1.25,7.54,4.48,2.46,,,,,0,search_results,2026-06-21 04:50:35
2014-07-05_Netherlands_Costa Rica,2014-07-05,worldcup,2014,FIFA World Cup 2014,quarter,,Netherlands,Costa Rica,,,6,23,0,0,D,,,,5,5,1,1,2,2,4,2,1,0,50.0,50.0,0.21,0.1,2.89,2.82,3.5,,,,,0,search_results,2026-06-21 04:50:35
2014-07-05_Argentina_Belgium,2014-07-05,worldcup,2014,FIFA World Cup 2014,quarter,,Argentina,Belgium,,,5,3,1,0,H,,,,17,15,5,5,3,2,3,3,0,0,58.0,42.0,1.4,0.1,1.87,3.55,7.86,,,,,0,search_results,2026-06-21 04:50:35
2014-07-08_Brazil_Germany,2014-07-08,worldcup,2014,FIFA World Cup 2014,semi,,Brazil,Germany,,,2,1,1,7,A,,,,82,153,28,53,2,9,0,2,0,0,36.0,64.0,1.13,8.18,5.85,3.82,1.8,,,,,0,search_results,2026-06-21 04:50:35
2014-07-09_Netherlands_Argentina,2014-07-09,worldcup,2014,FIFA World Cup 2014,semi,,Netherlands,Argentina,,,6,5,0,0,D,,,,5,5,1,1,2,2,0,0,0,0,50.0,50.0,0.21,0.19,2.54,2.82,2.51,,,,,0,search_results,2026-06-21 04:50:35
2014-07-12_Brazil_Netherlands,2014-07-12,worldcup,2014,FIFA World Cup 2014,third_place,,Brazil,Netherlands,,,2,6,0,3,A,,,,35,50,12,17,2,4,1,1,0,0,36.0,64.0,0.27,3.89,7.39,3.79,1.67,,,,,0,search_results,2026-06-21 04:50:35
2014-07-13_Germany_Argentina,2014-07-13,worldcup,2014,FIFA World Cup 2014,final,,Germany,Argentina,,,1,5,1,0,H,,,,17,15,5,5,3,2,4,1,0,0,58.0,42.0,1.05,0.1,1.71,3.62,6.78,,,,,0,search_results,2026-06-21 04:50:35
2010-06-11_South Africa_Mexico,2010-06-11,worldcup,2010,FIFA World Cup 2010,group,Group A,South Africa,Mexico,,,,15,1,1,D,,,,16,16,5,5,3,3,2,5,0,0,50.0,50.0,1.24,1.15,3.18,2.8,2.7,0,0,0,0,0,search_results,2026-06-21 04:51:18
2010-06-11_Uruguay_France,2010-06-11,worldcup,2010,FIFA World Cup 2010,group,Group A,Uruguay,France,,,14,7,0,0,D,,,,5,5,1,1,2,2,3,3,1,0,50.0,50.0,0.1,0.1,3.37,2.89,2.99,0,0,0,0,0,search_results,2026-06-21 04:51:18
2010-06-12_Korea Republic_Greece,2010-06-12,worldcup,2010,FIFA World Cup 2010,group,Group B,Korea Republic,Greece,,,,,2,0,H,,,,32,25,11,8,3,2,1,1,0,0,61.0,39.0,2.16,0.1,2.04,3.79,6.72,0,0,0,0,0,search_results,2026-06-21 04:51:18
2010-06-12_Argentina_Nigeria,2010-06-12,worldcup,2010,FIFA World Cup 2010,group,Group B,Argentina,Nigeria,,,5,48,1,0,H,,,,17,15,5,5,3,2,5,3,0,0,58.0,42.0,0.96,0.1,2.12,4.14,6.9,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-12_England_USA,2010-06-12,worldcup,2010,FIFA World Cup 2010,group,Group C,England,USA,,,12,11,1,1,D,,,,16,16,5,5,3,3,0,2,1,0,50.0,50.0,1.27,1.15,3.34,3.0,2.67,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-13_Algeria_Slovenia,2010-06-13,worldcup,2010,FIFA World Cup 2010,group,Group C,Algeria,Slovenia,,,,,0,1,A,,,,15,17,5,5,2,3,0,1,1,0,42.0,58.0,0.12,1.4,5.01,3.93,2.19,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-13_Serbia_Ghana,2010-06-13,worldcup,2010,FIFA World Cup 2010,group,Group D,Serbia,Ghana,,,34,29,0,1,A,,,,15,17,5,5,2,3,0,1,0,0,42.0,58.0,0.24,1.22,7.71,3.72,1.59,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-13_Germany_Australia,2010-06-13,worldcup,2010,FIFA World Cup 2010,group,Group D,Germany,Australia,,,1,36,4,0,H,,,,72,45,25,15,5,2,8,0,0,0,64.0,36.0,4.96,0.1,1.8,4.12,6.21,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-14_Netherlands_Denmark,2010-06-14,worldcup,2010,FIFA World Cup 2010,group,Group E,Netherlands,Denmark,,,6,12,2,0,H,,,,32,25,11,8,3,2,2,3,0,0,61.0,39.0,2.69,0.12,1.83,3.6,7.36,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-14_Japan_Cameroon,2010-06-14,worldcup,2010,FIFA World Cup 2010,group,Group E,Japan,Cameroon,,,61,25,1,0,H,,,,17,15,5,5,3,2,1,3,0,0,58.0,42.0,1.05,0.22,2.4,4.46,5.36,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-14_Italy_Paraguay,2010-06-14,worldcup,2010,FIFA World Cup 2010,group,Group F,Italy,Paraguay,,,8,,1,1,D,,,,16,16,5,5,3,3,1,4,1,0,50.0,50.0,0.91,1.22,3.16,2.99,2.51,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-15_New Zealand_Slovakia,2010-06-15,worldcup,2010,FIFA World Cup 2010,group,Group F,New Zealand,Slovakia,,,,,1,1,D,,,,16,16,5,5,3,3,3,2,1,0,50.0,50.0,1.25,0.96,3.27,3.26,3.13,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-15_Ivory Coast_Portugal,2010-06-15,worldcup,2010,FIFA World Cup 2010,group,Group G,Ivory Coast,Portugal,,,,4,0,0,D,,,,5,5,1,1,2,2,1,1,0,0,50.0,50.0,0.1,0.1,3.23,2.86,3.24,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-15_Brazil_Korea DPR,2010-06-15,worldcup,2010,FIFA World Cup 2010,group,Group G,Brazil,Korea DPR,,,2,,2,1,H,,,,32,27,11,9,4,3,1,2,0,0,58.0,42.0,2.5,1.47,2.42,3.7,6.93,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-16_Honduras_Chile,2010-06-16,worldcup,2010,FIFA World Cup 2010,group,Group H,Honduras,Chile,,,,,0,1,A,,,,15,17,5,5,2,3,4,4,0,0,42.0,58.0,0.26,1.32,5.49,3.85,1.99,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-16_Spain_Switzerland,2010-06-16,worldcup,2010,FIFA World Cup 2010,group,Group H,Spain,Switzerland,,,8,6,0,1,A,,,,15,17,5,5,2,3,1,1,0,1,42.0,58.0,0.1,1.35,6.3,3.89,1.54,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-17_South Africa_Uruguay,2010-06-17,worldcup,2010,FIFA World Cup 2010,group,Group A,South Africa,Uruguay,,,,14,0,3,A,,,,35,50,12,17,2,4,1,4,0,0,36.0,64.0,0.1,3.82,7.61,3.82,1.89,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-17_Mexico_France,2010-06-17,worldcup,2010,FIFA World Cup 2010,group,Group A,Mexico,France,,,15,7,2,0,H,,,,32,25,11,8,3,2,2,5,0,0,61.0,39.0,2.2,0.25,1.78,4.02,6.41,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-17_Argentina_Korea Republic,2010-06-17,worldcup,2010,FIFA World Cup 2010,group,Group B,Argentina,Korea Republic,,,5,,4,1,H,,,,72,49,25,17,5,3,2,0,0,0,64.0,36.0,4.69,0.92,1.67,3.57,5.75,0,0,1,1,0,search_results,2026-06-21 04:51:19
2010-06-17_Greece_Nigeria,2010-06-17,worldcup,2010,FIFA World Cup 2010,group,Group B,Greece,Nigeria,,,,48,2,1,H,,,,32,27,11,9,4,3,1,1,0,0,58.0,42.0,2.41,1.43,2.37,3.66,7.66,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-18_England_Algeria,2010-06-18,worldcup,2010,FIFA World Cup 2010,group,Group C,England,Algeria,,,12,,0,0,D,,,,5,5,1,1,2,2,1,4,0,0,50.0,50.0,0.1,0.26,2.81,3.2,2.84,0,1,0,0,0,search_results,2026-06-21 04:51:19
2010-06-18_Slovenia_USA,2010-06-18,worldcup,2010,FIFA World Cup 2010,group,Group C,Slovenia,USA,,,,11,2,2,D,,,,31,31,10,10,4,4,0,3,0,0,50.0,50.0,2.26,2.11,3.28,3.11,2.79,0,1,0,0,0,search_results,2026-06-21 04:51:19
2010-06-18_Germany_Serbia,2010-06-18,worldcup,2010,FIFA World Cup 2010,group,Group D,Germany,Serbia,,,1,34,0,1,A,,,,15,17,5,5,2,3,4,1,1,0,42.0,58.0,0.29,1.4,5.98,4.38,2.48,0,1,0,0,0,search_results,2026-06-21 04:51:19
2010-06-19_Ghana_Australia,2010-06-19,worldcup,2010,FIFA World Cup 2010,group,Group D,Ghana,Australia,,,29,36,1,1,D,,,,16,16,5,5,3,3,0,2,0,0,50.0,50.0,1.19,1.42,2.92,3.04,2.87,0,1,0,0,0,search_results,2026-06-21 04:51:19
2010-06-19_Netherlands_Japan,2010-06-19,worldcup,2010,FIFA World Cup 2010,group,Group E,Netherlands,Japan,,,6,61,1,0,H,,,,17,15,5,5,3,2,3,4,0,1,58.0,42.0,1.15,0.1,1.78,3.88,6.47,0,0,1,1,0,search_results,2026-06-21 04:51:19
2010-06-19_Denmark_Cameroon,2010-06-19,worldcup,2010,FIFA World Cup 2010,group,Group E,Denmark,Cameroon,,,12,25,2,1,H,,,,32,27,11,9,4,3,0,2,0,0,58.0,42.0,2.34,1.4,2.27,4.08,7.34,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-20_Italy_New Zealand,2010-06-20,worldcup,2010,FIFA World Cup 2010,group,Group F,Italy,New Zealand,,,8,,1,1,D,,,,16,16,5,5,3,3,0,2,0,0,50.0,50.0,0.94,1.34,3.07,2.9,3.5,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-20_Slovakia_Paraguay,2010-06-20,worldcup,2010,FIFA World Cup 2010,group,Group F,Slovakia,Paraguay,,,,,0,2,A,,,,25,32,8,11,2,3,2,0,0,0,39.0,61.0,0.23,2.13,6.58,3.54,2.47,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-20_Brazil_Ivory Coast,2010-06-20,worldcup,2010,FIFA World Cup 2010,group,Group G,Brazil,Ivory Coast,,,2,,3,1,H,,,,50,38,17,13,4,3,1,2,0,0,61.0,39.0,3.44,1.39,2.48,4.46,6.29,0,1,0,0,0,search_results,2026-06-21 04:51:19
2010-06-20_Portugal_Korea DPR,2010-06-20,worldcup,2010,FIFA World Cup 2010,group,Group G,Portugal,Korea DPR,,,4,,7,0,H,,,,153,75,53,26,9,1,1,1,0,0,64.0,36.0,8.45,0.2,2.07,4.37,5.3,0,1,0,0,0,search_results,2026-06-21 04:51:19
2010-06-21_Chile_Switzerland,2010-06-21,worldcup,2010,FIFA World Cup 2010,group,Group H,Chile,Switzerland,,,,6,1,0,H,,,,17,15,5,5,3,2,2,6,1,0,58.0,42.0,1.18,0.1,2.29,3.72,7.97,0,0,1,1,0,search_results,2026-06-21 04:51:19
2010-06-21_Spain_Honduras,2010-06-21,worldcup,2010,FIFA World Cup 2010,group,Group H,Spain,Honduras,,,8,,2,0,H,,,,32,25,11,8,3,2,2,0,0,0,61.0,39.0,2.38,0.1,1.98,4.3,6.18,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-22_Mexico_Uruguay,2010-06-22,worldcup,2010,FIFA World Cup 2010,group,Group A,Mexico,Uruguay,,,15,14,0,1,A,,,,15,17,5,5,2,3,2,3,0,0,42.0,58.0,0.12,1.25,5.36,3.85,2.07,0,0,1,1,0,search_results,2026-06-21 04:51:19
2010-06-22_France_South Africa,2010-06-22,worldcup,2010,FIFA World Cup 2010,group,Group A,France,South Africa,,,7,,1,2,A,,,,27,32,9,11,3,4,0,1,1,0,42.0,58.0,1.44,2.4,5.69,3.52,2.41,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-22_Nigeria_Korea Republic,2010-06-22,worldcup,2010,FIFA World Cup 2010,group,Group B,Nigeria,Korea Republic,,,48,,2,2,D,,,,31,31,10,10,4,4,1,0,0,0,50.0,50.0,2.34,2.63,2.88,2.9,3.05,1,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-22_Greece_Argentina,2010-06-22,worldcup,2010,FIFA World Cup 2010,group,Group B,Greece,Argentina,,,,5,0,2,A,,,,25,32,8,11,2,3,2,2,0,0,39.0,61.0,0.1,2.24,7.32,4.24,1.57,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-23_USA_Algeria,2010-06-23,worldcup,2010,FIFA World Cup 2010,group,Group C,USA,Algeria,,,11,,1,0,H,,,,17,15,5,5,3,2,1,2,0,0,58.0,42.0,1.27,0.16,1.69,3.61,6.85,0,1,0,0,0,search_results,2026-06-21 04:51:19
2010-06-23_Slovenia_England,2010-06-23,worldcup,2010,FIFA World Cup 2010,group,Group C,Slovenia,England,,,,12,0,1,A,,,,15,17,5,5,2,3,3,2,0,1,42.0,58.0,0.1,1.08,5.69,3.83,1.56,0,1,0,0,0,search_results,2026-06-21 04:51:19
2010-06-23_Ghana_Germany,2010-06-23,worldcup,2010,FIFA World Cup 2010,group,Group D,Ghana,Germany,,,29,1,0,1,A,,,,15,17,5,5,2,3,2,3,0,0,42.0,58.0,0.1,1.14,5.27,3.56,2.17,0,0,1,1,0,search_results,2026-06-21 04:51:19
2010-06-23_Australia_Serbia,2010-06-23,worldcup,2010,FIFA World Cup 2010,group,Group D,Australia,Serbia,,,36,34,2,1,H,,,,32,27,11,9,4,3,2,2,0,0,58.0,42.0,2.62,1.43,1.82,4.09,6.81,1,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-24_Slovakia_Italy,2010-06-24,worldcup,2010,FIFA World Cup 2010,group,Group F,Slovakia,Italy,,,,8,3,2,H,,,,50,42,17,14,4,4,1,3,0,0,58.0,42.0,3.39,2.6,2.26,4.21,5.07,1,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-24_Paraguay_New Zealand,2010-06-24,worldcup,2010,FIFA World Cup 2010,group,Group F,Paraguay,New Zealand,,,,,0,0,D,,,,5,5,1,1,2,2,0,0,0,0,50.0,50.0,0.1,0.1,3.42,3.09,3.01,0,1,0,0,0,search_results,2026-06-21 04:51:19
2010-06-24_Denmark_Japan,2010-06-24,worldcup,2010,FIFA World Cup 2010,group,Group E,Denmark,Japan,,,12,61,1,3,A,,,,38,50,13,17,3,4,0,3,0,0,39.0,61.0,1.17,3.81,6.46,4.27,1.98,0,0,1,1,0,search_results,2026-06-21 04:51:19
2010-06-24_Cameroon_Netherlands,2010-06-24,worldcup,2010,FIFA World Cup 2010,group,Group E,Cameroon,Netherlands,,,25,6,1,2,A,,,,27,32,9,11,3,4,2,0,0,0,42.0,58.0,1.39,2.4,5.23,4.21,2.34,1,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-25_Korea DPR_Ivory Coast,2010-06-25,worldcup,2010,FIFA World Cup 2010,group,Group G,Korea DPR,Ivory Coast,,,,,0,3,A,,,,35,50,12,17,2,4,3,3,0,0,36.0,64.0,0.1,3.8,6.62,3.93,2.42,1,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-25_Brazil_Portugal,2010-06-25,worldcup,2010,FIFA World Cup 2010,group,Group G,Brazil,Portugal,,,2,4,0,0,D,,,,5,5,1,1,2,2,3,2,0,0,50.0,50.0,0.15,0.1,2.86,3.23,2.67,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-25_Spain_Chile,2010-06-25,worldcup,2010,FIFA World Cup 2010,group,Group H,Spain,Chile,,,8,,2,1,H,,,,32,27,11,9,4,3,2,0,0,0,58.0,42.0,2.19,0.96,1.72,3.94,6.53,0,0,0,0,0,search_results,2026-06-21 04:51:19
2010-06-25_Switzerland_Honduras,2010-06-25,worldcup,2010,FIFA World Cup 2010,group,Group H,Switzerland,Honduras,,,6,,0,0,D,,,,5,5,1,1,2,2,1,2,1,0,50.0,50.0,0.1,0.1,3.21,3.03,2.67,0,1,0,0,0,search_results,2026-06-21 04:51:19
2010-06-26_Uruguay_Korea Republic,2010-06-26,worldcup,2010,FIFA World Cup 2010,round_of_16,,Uruguay,Korea Republic,,,14,,2,1,H,,,,32,27,11,9,4,3,1,4,0,0,58.0,42.0,2.15,1.32,1.75,3.53,5.12,,,,,0,search_results,2026-06-21 04:51:19
2010-06-26_USA_Ghana,2010-06-26,worldcup,2010,FIFA World Cup 2010,round_of_16,,USA,Ghana,,,11,29,1,2,A,,,,27,32,9,11,3,4,3,1,0,0,42.0,58.0,1.4,2.41,7.85,4.22,2.06,,,,,0,search_results,2026-06-21 04:51:19
2010-06-27_Germany_England,2010-06-27,worldcup,2010,FIFA World Cup 2010,round_of_16,,Germany,England,,,1,12,4,1,H,,,,72,49,25,17,5,3,2,2,0,0,64.0,36.0,4.59,1.01,1.9,3.8,5.93,,,,,0,search_results,2026-06-21 04:51:19
2010-06-27_Argentina_Mexico,2010-06-27,worldcup,2010,FIFA World Cup 2010,round_of_16,,Argentina,Mexico,,,5,15,3,1,H,,,,50,38,17,13,4,3,2,1,0,0,61.0,39.0,3.9,0.9,2.12,4.38,7.64,,,,,0,search_results,2026-06-21 04:51:19
2010-06-28_Netherlands_Slovakia,2010-06-28,worldcup,2010,FIFA World Cup 2010,round_of_16,,Netherlands,Slovakia,,,6,,2,1,H,,,,32,27,11,9,4,3,3,2,0,0,58.0,42.0,2.22,0.99,1.74,4.3,6.53,,,,,0,search_results,2026-06-21 04:51:19
2010-06-28_Brazil_Chile,2010-06-28,worldcup,2010,FIFA World Cup 2010,round_of_16,,Brazil,Chile,,,2,,3,0,H,,,,50,35,17,12,4,2,2,2,1,0,64.0,36.0,3.34,0.1,1.93,3.86,6.23,,,,,0,search_results,2026-06-21 04:51:19
2010-06-29_Paraguay_Japan,2010-06-29,worldcup,2010,FIFA World Cup 2010,round_of_16,,Paraguay,Japan,,,,61,0,0,D,,,,5,5,1,1,2,2,1,2,0,0,50.0,50.0,0.1,0.1,2.68,3.21,3.09,,,,,0,search_results,2026-06-21 04:51:19
2010-06-29_Spain_Portugal,2010-06-29,worldcup,2010,FIFA World Cup 2010,round_of_16,,Spain,Portugal,,,8,4,1,0,H,,,,17,15,5,5,3,2,0,2,0,0,58.0,42.0,1.16,0.1,1.95,3.77,6.62,,,,,0,search_results,2026-06-21 04:51:19
2010-07-02_Netherlands_Brazil,2010-07-02,worldcup,2010,FIFA World Cup 2010,quarter,,Netherlands,Brazil,,,6,2,2,1,H,,,,32,27,11,9,4,3,3,0,0,0,58.0,42.0,2.42,0.97,2.14,4.44,7.48,,,,,0,search_results,2026-06-21 04:51:19
2010-07-02_Uruguay_Ghana,2010-07-02,worldcup,2010,FIFA World Cup 2010,quarter,,Uruguay,Ghana,,,14,29,1,1,D,,,,16,16,5,5,3,3,4,2,0,0,50.0,50.0,1.05,1.48,2.66,2.99,2.92,,,,,0,search_results,2026-06-21 04:51:19
2010-07-03_Germany_Argentina,2010-07-03,worldcup,2010,FIFA World Cup 2010,quarter,,Germany,Argentina,,,1,5,4,0,H,,,,72,45,25,15,5,2,2,2,0,0,64.0,36.0,4.94,0.1,1.84,4.46,7.55,,,,,0,search_results,2026-06-21 04:51:19
2010-07-03_Paraguay_Spain,2010-07-03,worldcup,2010,FIFA World Cup 2010,quarter,,Paraguay,Spain,,,,8,0,1,A,,,,15,17,5,5,2,3,5,1,0,0,42.0,58.0,0.19,1.24,7.21,4.29,2.17,,,,,0,search_results,2026-06-21 04:51:19
2010-07-06_Uruguay_Netherlands,2010-07-06,worldcup,2010,FIFA World Cup 2010,semi,,Uruguay,Netherlands,,,14,6,2,3,A,,,,42,50,14,17,4,4,0,3,1,0,42.0,58.0,2.18,3.49,6.91,3.84,2.22,,,,,0,search_results,2026-06-21 04:51:19
2010-07-07_Germany_Spain,2010-07-07,worldcup,2010,FIFA World Cup 2010,semi,,Germany,Spain,,,1,8,0,1,A,,,,15,17,5,5,2,3,0,2,0,0,42.0,58.0,0.1,1.14,7.51,4.12,1.94,,,,,0,search_results,2026-06-21 04:51:19
2010-07-10_Germany_Uruguay,2010-07-10,worldcup,2010,FIFA World Cup 2010,third_place,,Germany,Uruguay,,,1,14,3,2,H,,,,50,42,17,14,4,4,1,1,0,0,58.0,42.0,3.8,2.55,2.26,3.65,7.15,,,,,0,search_results,2026-06-21 04:51:19
2010-07-11_Netherlands_Spain,2010-07-11,worldcup,2010,FIFA World Cup 2010,final,,Netherlands,Spain,,,6,8,0,1,A,,,,15,17,5,5,2,3,0,3,0,0,42.0,58.0,0.1,1.11,7.63,3.76,1.72,,,,,0,search_results,2026-06-21 04:51:19
2012-06-08_Poland_Greece,2012-06-08,euro,2012,UEFA Euro 2012,group,Group A,Poland,Greece,,,8,,1,1,D,,,,16,16,5,5,3,3,4,3,0,0,50.0,50.0,1.02,1.34,2.79,3.23,3.47,0,0,0,0,0,search_results,2026-06-21 04:51:19
2012-06-08_Russia_Czech Republic,2012-06-08,euro,2012,UEFA Euro 2012,group,Group A,Russia,Czech Republic,,,70,,4,1,H,,,,72,49,25,17,5,3,2,2,0,0,64.0,36.0,4.68,1.2,2.04,4.09,6.75,0,0,0,0,0,search_results,2026-06-21 04:51:19
2012-06-09_Netherlands_Denmark,2012-06-09,euro,2012,UEFA Euro 2012,group,Group B,Netherlands,Denmark,,,6,12,0,1,A,,,,15,17,5,5,2,3,4,2,0,0,42.0,58.0,0.1,1.34,6.0,3.83,2.13,0,0,0,0,0,search_results,2026-06-21 04:51:19
2012-06-09_Germany_Portugal,2012-06-09,euro,2012,UEFA Euro 2012,group,Group B,Germany,Portugal,,,1,4,1,0,H,,,,17,15,5,5,3,2,3,0,0,0,58.0,42.0,0.91,0.1,2.04,4.18,5.83,0,0,0,0,0,search_results,2026-06-21 04:51:19
2012-06-10_Spain_Italy,2012-06-10,euro,2012,UEFA Euro 2012,group,Group C,Spain,Italy,,,8,8,1,1,D,,,,16,16,5,5,3,3,1,2,0,0,50.0,50.0,1.1,1.06,2.7,3.24,2.87,0,0,0,0,0,search_results,2026-06-21 04:51:19
2012-06-10_Ireland_Croatia,2012-06-10,euro,2012,UEFA Euro 2012,group,Group C,Ireland,Croatia,,,,18,1,3,A,,,,38,50,13,17,3,4,2,2,0,0,39.0,61.0,1.04,3.49,7.55,3.85,2.43,0,0,0,0,0,search_results,2026-06-21 04:51:19
2012-06-11_France_England,2012-06-11,euro,2012,UEFA Euro 2012,group,Group D,France,England,,,7,12,1,1,D,,,,16,16,5,5,3,3,2,4,0,0,50.0,50.0,1.12,1.04,3.04,3.05,2.95,0,0,0,0,0,search_results,2026-06-21 04:51:19
2012-06-11_Ukraine_Sweden,2012-06-11,euro,2012,UEFA Euro 2012,group,Group D,Ukraine,Sweden,,,,,2,1,H,,,,32,27,11,9,4,3,4,1,0,0,58.0,42.0,2.5,1.29,2.2,3.73,7.84,0,0,0,0,0,search_results,2026-06-21 04:51:19
2012-06-12_Greece_Czech Republic,2012-06-12,euro,2012,UEFA Euro 2012,group,Group A,Greece,Czech Republic,,,,,1,2,A,,,,27,32,9,11,3,4,3,3,0,0,42.0,58.0,1.48,2.44,5.47,3.85,2.02,0,1,0,0,0,search_results,2026-06-21 04:51:19
2012-06-12_Poland_Russia,2012-06-12,euro,2012,UEFA Euro 2012,group,Group A,Poland,Russia,,,8,70,1,1,D,,,,16,16,5,5,3,3,2,0,0,0,50.0,50.0,1.22,0.95,2.75,3.06,2.57,1,0,0,0,0,search_results,2026-06-21 04:51:19
2012-06-13_Denmark_Portugal,2012-06-13,euro,2012,UEFA Euro 2012,group,Group B,Denmark,Portugal,,,12,4,2,3,A,,,,42,50,14,17,4,4,1,2,1,0,42.0,58.0,2.23,3.41,5.56,4.35,1.65,0,1,0,0,0,search_results,2026-06-21 04:51:19
2012-06-13_Netherlands_Germany,2012-06-13,euro,2012,UEFA Euro 2012,group,Group B,Netherlands,Germany,,,6,1,1,2,A,,,,27,32,9,11,3,4,0,1,0,1,42.0,58.0,1.38,2.57,7.16,3.87,2.22,1,0,0,0,0,search_results,2026-06-21 04:51:19
2012-06-14_Italy_Croatia,2012-06-14,euro,2012,UEFA Euro 2012,group,Group C,Italy,Croatia,,,8,18,1,1,D,,,,16,16,5,5,3,3,0,5,0,0,50.0,50.0,1.11,0.96,2.58,3.24,3.07,1,0,0,0,0,search_results,2026-06-21 04:51:19
2012-06-14_Spain_Ireland,2012-06-14,euro,2012,UEFA Euro 2012,group,Group C,Spain,Ireland,,,8,,4,0,H,,,,72,45,25,15,5,2,3,4,0,0,64.0,36.0,4.7,0.13,1.94,4.39,7.92,0,1,0,0,0,search_results,2026-06-21 04:51:19
2012-06-15_Sweden_England,2012-06-15,euro,2012,UEFA Euro 2012,group,Group D,Sweden,England,,,,12,2,3,A,,,,42,50,14,17,4,4,4,1,0,0,42.0,58.0,2.34,3.76,5.13,4.27,2.05,1,0,0,0,0,search_results,2026-06-21 04:51:19
2012-06-15_Ukraine_France,2012-06-15,euro,2012,UEFA Euro 2012,group,Group D,Ukraine,France,,,,7,0,2,A,,,,25,32,8,11,2,3,4,4,0,1,39.0,61.0,0.1,2.5,7.88,4.42,1.53,0,1,0,0,0,search_results,2026-06-21 04:51:19
2012-06-16_Czech Republic_Poland,2012-06-16,euro,2012,UEFA Euro 2012,group,Group A,Czech Republic,Poland,,,,8,1,0,H,,,,17,15,5,5,3,2,1,1,0,0,58.0,42.0,1.28,0.1,2.45,4.25,7.16,0,1,0,0,0,search_results,2026-06-21 04:51:19
2012-06-16_Greece_Russia,2012-06-16,euro,2012,UEFA Euro 2012,group,Group A,Greece,Russia,,,,70,1,0,H,,,,17,15,5,5,3,2,0,2,0,0,58.0,42.0,1.09,0.1,1.74,4.35,7.63,1,0,0,0,0,search_results,2026-06-21 04:51:19
2012-06-17_Portugal_Netherlands,2012-06-17,euro,2012,UEFA Euro 2012,group,Group B,Portugal,Netherlands,,,4,6,2,1,H,,,,32,27,11,9,4,3,2,2,0,0,58.0,42.0,2.24,1.08,1.65,4.37,7.4,0,1,0,0,0,search_results,2026-06-21 04:51:19
